"objectid","parking_space_id","post_id","ms_pay_station_id","ms_space_num","sensor_flag","on_offstreet_type","osp_id","jurisdiction","pm_district_id","blockface_id","active_meter_flag","reason_code","smart_meter_flag","meter_type","meter_vendor","meter_model","cap_color","pco_beat","old_rate_area","street_id","street_name","street_num","parity_digit_position","street_seg_ctrln_id","orientation","longitude","latitude","legislation_ref","legislation_dt","work_order","comments","collection_route","collection_subroute","pmr_route","nfc_key","spt_code","collection_route_desc","collection_subroute_desc","shape","data_as_of","data_loaded_at","analysis_neighborhood","supervisor_district",":@computed_region_ajp5_b2md",":@computed_region_jwn9_ihcz",":@computed_region_6qbp_sg9q",":@computed_region_qgnn_b9vv",":@computed_region_26cr_cadq"
"159982",,"525-00280","525-00004","28",,"ON",,"SFMTA","1","525002","M","UV",,"MS","MacKay","Tango","Black",,,"525","KAPLAN LN","28",,"7741000",,"-122.3991942999","37.7849571993",,,,,"M-931","M-931","M-2",,,"Kaplan Ln: Unit","Kaplan Ln. Unit","POINT (-122.3991943 37.784957199)","2024-04-29T17:01:40.000","2024-12-03T14:47:03.000","Financial District/South Beach","6","8","32","32","1","10"
"153366",,"915-00104","915-00001","4",,"OFF",,"SFMTA","31","591261","M","-",,"MS","MacKay","EliteTango","Grey",,,"591","OCEAN AVE","3000",,"9849000",,"-122.4747171977","37.732049402700007",,,,,"M-925","M925-1","O-1",,,"Ocean at 19th Ave Lot","Ocean at 19th Ave Lot","POINT (-122.474717198 37.732049403)","2024-04-29T17:01:40.000","2024-12-03T14:47:03.000","West of Twin Peaks","7","41","62","62","10","8"
"156280",,"691-16190","-","0",,"ON",,"SFMTA","8","691161","M","-",,"SS","MacKay","mkBeacon","Grey",,,"691","UNION ST","1619",,"12865000",,"-122.4263349974","37.7981911012",,,,,"215","215-1","F-2",,,"Union St:1500-2200 Fillmore St","Union","POINT (-122.426334997 37.798191101)","2024-04-29T17:01:40.000","2024-12-03T14:47:03.000","Marina","2","13","15","15","4","6"
"156894",,"500-01140","-","0",,"ON",,"SFMTA","1","500012","M","-",,"SS","IPS","M5","Grey",,,"500","JACKSON ST","114",,"7360000",,"-122.3990124014","37.7970630982",,,,,"DPT MOS","DPT MOS","G-2",,,,,"POINT (-122.399012401 37.797063098)","2024-04-29T17:01:40.000","2024-12-03T14:47:03.000","Financial District/South Beach","3","8","77","77","6","3"
"153458",,"201-02580","-","0",,"ON",,"SFMTA","1","201022","U","UX",,"SS","IPS","M5","Grey",,,"201","01ST ST","258",,"110000",,"-122.3946966992","37.7873536021",,,,,,,"M-1",,,,,"POINT (-122.394696699 37.787353602)","2024-04-29T17:01:40.000","2024-12-03T14:47:03.000","Financial District/South Beach","6","8","32","32","1","10"
"161171",,"440-08370","-","0",,"ON",,"SFMTA","15","440081","M","-",,"SS","IPS","M5","Grey",,,"440","GEARY ST","837",,"6116000",,"-122.4177630988","37.7860806984",,,,,"113","113-1","E-2",,,"Post - Geary - O Farrell","Post-Geary-Ofarrell","POINT (-122.417763099 37.786080698)","2024-04-29T17:01:40.000","2024-12-03T14:47:03.000","Tenderloin","5","36","20","20","6","10"
"151075",,"364-05130","-","0",,"ON",,"SFMTA","1","364051","T","UY",,"SS","IPS","M5","Red",,,"364","COMMERCIAL ST","513",,"4312000",,"-122.4020819996","37.7943093021",,,,,"208","208-2","I-2",,,"Sacramento St: 100 - 800","Sacramento: 700 - 800","POINT (-122.402082 37.794309302)","2024-04-29T17:01:40.000","2024-12-03T14:47:03.000","Chinatown","3","6","108","108","6","3"
"152608",,"502-07300","-","0",,"ON",,"SFMTA","13","502072","M","-",,"SS","IPS","M5","Grey",,,"502","JONES ST","730",,"7574000",,"-122.4134430994","37.7884742011",,,,,"212","212-2","J-2",,,"Jones St: Unit - 800","Jones: Unit - 800","POINT (-122.413443099 37.788474201)","2024-04-29T17:01:40.000","2024-12-03T14:47:03.000","Nob Hill","3","21","50","50","6","3"
"153121",,"222-31060","-","0",,"ON",,"SFMTA","4","222312","M","UV",,"SS","IPS","M5","Grey",,,"222","22ND ST","3106",,"1189000",,"-122.4169469026","37.7556003992",,,,,"302","302-1","R-4",,,"Mission St: 2500 - 2700","Mission 2500-2700","POINT (-122.416946903 37.755600399)","2024-04-29T17:01:40.000","2024-12-03T14:47:03.000","Mission","9","20","53","53","3","2"
"160993",,"330-02940","-","0",,"ON",,"SFMTA","2","330022","U","U9",,"SS","IPS","M5","Grey",,,"330","BRANNAN ST","294",,"3073000",,"-122.391965199","37.7820499026",,,,,,,"M-3",,,,,"POINT (-122.391965199 37.782049903)","2024-04-29T17:01:40.000","2024-12-03T14:47:03.000","Financial District/South Beach","6","8","31","31","1","10"
"159405",,"830-06230","-","0",,"ON",,"PORT","11","830061","M","-",,"SS","IPS","M5","Grey",,,"830","EMBARCADERO NORTH","623",,"12556102",,"-122.3995828011","37.8011190006",,,,,"613","613-1","Port 1",,,"Embarcadero North Port","Embarcadero North | Unit-600","POINT (-122.399582801 37.801119001)","2024-04-29T17:01:40.000","2024-12-03T14:47:03.000","Financial District/South Beach","3","8","77","77","6","3"
"154472",,"419-15020","-","0",,"ON",,"SFMTA","15","419152","M","-",,"SS","IPS","M5","Grey",,,"419","FRANKLIN ST","1502",,"5823000",,"-122.4235355982","37.788430397300004",,,,,"409","409-4","D-1",,,"Franklin St: Unit - 900","Franklin 1200-1500","POINT (-122.423535598 37.788430397)","2024-04-29T17:01:40.000","2024-12-03T14:47:03.000","Western Addition","2","39","100","100","4","6"
"159850",,"724-02220","-","0",,"ON",,"SFMTA","15","724022","M","-",,"SS","IPS","M5","Grey",,,"724","WILLOW ST","222",,"13664000",,"-122.4218261984","37.7832738002",,,,,"421","421-1","E-4",,,"Willow St: Unit - 200","Larch: Willow","POINT (-122.421826198 37.7832738)","2024-04-29T17:01:40.000","2024-12-03T14:47:03.000","Western Addition","2","39","100","100","4","11"
"153234",,"324-05240","-","0",,"ON",,"SFMTA","1","324052","T","U9",,"SS","IPS","M5","Grey",,,"324","BATTERY ST","524",,"2760000",,"-122.40054260170001","37.7965145026",,,,,"DPT MOS","DPT MOS","G-2",,,,,"POINT (-122.400542602 37.796514503)","2024-04-29T17:01:40.000","2024-12-03T14:47:03.000","Financial District/South Beach","3","8","77","77","6","3"
"157403",,"339-04470","-","0",,"ON",,"SFMTA","2","339041","M","-",,"SS","IPS","M5","Grey",,,"339","BERRY ST","447",,"2956004",,"-122.3990070202","37.771232760400004",,,,,"DPT MOS","DPT MOS","N-4",,,,,"POINT (-122.39900702 37.77123276)","2024-04-29T17:01:40.000","2024-12-03T14:47:03.000","Mission Bay","6","4","34","34","1","10"
"158892",,"205-06560","205-06002","56",,"ON",,"SFMTA","2","205062","T","UC",,"MS","MacKay","Elite","Grey",,,"205","05TH ST","656",,"307000",,"-122.397750098","37.7756445025",,,,,"DPT MOS","DPT MOS","N-4",,,,,"POINT (-122.397750098 37.775644502)","2024-04-29T17:01:40.000","2024-12-03T14:47:03.000","Mission Bay","6","4","32","32","1","10"
"159785",,"368-01090","-","0",,"ON",,"SFMTA","13","368011","M","-",,"SS","IPS","M5","Black",,,"368","CYRIL MAGNIN ST","109",,"4571000",,"-122.40887379990001","37.785724501000004",,,,,"212","212-8","J-1",,,"Jones St: Unit - 800","Cyril Magnin: Unit - 100","POINT (-122.4088738 37.785724501)","2024-04-29T17:01:40.000","2024-12-03T14:47:03.000","Tenderloin","5","36","19","19","5","10"
"159201",,"568-05500","-","0",,"ON",,"SFMTA","1","568052","T","U8",,"SS","IPS","M5","Grey",,,"568","MISSION ST","550",,"9090000",,"-122.3987901022","37.7889119991",,,,,"DPT MOS","DPT MOS","M-2",,,,,"POINT (-122.398790102 37.788911999)","2024-04-29T17:01:40.000","2024-12-03T14:47:03.000","Financial District/South Beach","6","8","108","108","1","10"
"160412",,"544-02060","-","0",,"ON",,"SFMTA","3","544022","M","-",,"SS","IPS","M5","Grey",,,"544","LARCH ST","206",,"8118000",,"-122.4211710018","37.7824010988",,,,,"421","421-1","J-3",,,"Willow St: Unit - 200","Larch: Willow","POINT (-122.421171002 37.782401099)","2024-04-29T17:01:40.000","2024-12-03T14:47:03.000","Western Addition","2","39","100","100","4","11"
"153034",,"720-05150","-","0",,"ON",,"SFMTA","1","720051","M","-",,"SS","IPS","M5","Grey",,,"720","WASHINGTON ST","515",,"13408000",,"-122.4023557973","37.795578501099996",,,,,"DPT MOS","DPT MOS","G-2",,,,,"POINT (-122.402355797 37.795578501)","2024-04-29T17:01:40.000","2024-12-03T14:47:03.000","Chinatown","3","6","108","108","6","3"
"152671",,"671-01050","671-01001","5",,"ON",,"SFMTA","2","671011","U","UB",,"MS","MacKay","Elite","Grey",,,"671","SOUTH PARK","105",,"12010000",,"-122.3946234972","37.7809426979",,,,,,,"M-3",,,,,"POINT (-122.394623497 37.780942698)","2024-04-29T17:01:40.000","2024-12-03T14:47:03.000","Financial District/South Beach","6","8","31","31","1","10"
"156539",,"686-07340","-","0",,"ON",,"SFMTA","3","686072","M","-",,"SS","IPS","M5","Grey",,,"686","TURK ST","734",,"12724000",,"-122.4216823985","37.7818908979",,,,,"416","416-2","J-3",,,"Turk St: 100 - 900","Turk Unit-700","POINT (-122.421682399 37.781890898)","2024-04-29T17:01:40.000","2024-12-03T14:47:03.000","Western Addition","2","39","100","100","4","11"
"159126",,"209-02010","-","0",,"ON",,"SFMTA","14","209021","M","-",,"SS","IPS","M5","Grey",,,"209","09TH ST","201",,"451000",,"-122.4129483995","37.774965099000006",,,,,"DPT MOS","DPT MOS","N-2",,,,,"POINT (-122.4129484 37.774965099)","2024-04-29T17:01:40.000","2024-12-03T14:47:03.000","South of Market","6","34","32","32","1","10"
"155378",,"652-32080","-","0",,"ON",,"SFMTA","7","652322","M","-",,"SS","MacKay","mkBeacon","Grey",,,"652","SCOTT ST","3208",,"11715000",,"-122.4409751983","37.7995211975",,,,,"216","216-51","F-2",,,"Lombard St: 2000 - 2400","Divisadero Pierce Scott Steiner","POINT (-122.440975198 37.799521197)","2024-04-29T17:01:40.000","2024-12-03T14:47:03.000","Marina","2","13","17","17","4","6"
"151482",,"210-04120","-","0",,"ON",,"SFMTA","14","210042","M","-",,"SS","IPS","M5","Grey",,,"210","10TH ST","412",,"490000",,"-122.4109693986","37.771215700400006",,,,,"DPT MOS","DPT MOS","N-2",,,,,"POINT (-122.410969399 37.7712157)","2024-04-29T17:01:40.000","2024-12-03T14:47:03.000","South of Market","6","34","32","32","1","10"
"158763",,"568-33210","-","0",,"ON",,"SFMTA","29","568331","M","-",,"SS","IPS","M5","Grey",,,"568","MISSION ST","3321",,"9134000",,"-122.4211222974","37.743494098",,,,,"307","307-1","R-5",,,"Mission St: 3100 - 3500","Kingston / Mission / Precita","POINT (-122.421122297 37.743494098)","2024-04-29T17:01:40.000","2024-12-03T14:47:03.000","Bernal Heights","9","2","83","83","9","2"
"153541",,"212-00290","-","0",,"ON",,"SFMTA","14","212001","T","US",,"SS","IPS","M5","Grey",,,"212","12TH ST","29",,"541000",,"-122.4193517991","37.773753601",,,,,"408","408-3","N-1",,,"9th St: Unit - 300 10th St","S Van Ness Unit","POINT (-122.419351799 37.773753601)","2024-04-29T17:01:40.000","2024-12-03T14:47:03.000","Mission","6","20","32","32","1","10"
"159973",,"328-01280","-","0",,"ON",,"SFMTA","1","328012","U","U9",,"SS","IPS","M5","Black",,,"328","BEALE ST","128",,"2864000",,"-122.3951866996","37.7905317013",,,,,,,"M-1",,,,,"POINT (-122.3951867 37.790531701)","2024-04-29T17:01:40.000","2024-12-03T14:47:03.000","Financial District/South Beach","6","8","32","32","1","10"
"151503",,"700-15120","-","0",,"ON",,"SFMTA","29","700152","M","-",,"SS","MacKay","mkBeacon","Grey",,,"700","VALENCIA ST","1512",,"13075000",,"-122.42042639820001","37.7485371985",,,,,"301","301-2","R-5",,,"Valencia 24th St 400 - 1200","Valencia: McCoppin - 24th St","POINT (-122.420426398 37.748537198)","2024-04-29T17:01:40.000","2024-12-03T14:47:03.000","Mission","8","20","53","53","3","5"
"161434",,"596-01070","-","0",,"ON",,"SFMTA","14","596011","M","-",,"SS","IPS","M5","Grey",,,"596","OTIS ST","107",,"10048000",,"-122.4201860073","37.7715533095",,,,,"DPT MOS","DPT MOS","N-1",,,,,"POINT (-122.420186007 37.771553309)","2024-04-29T17:01:40.000","2024-12-03T14:47:03.000","Mission","6","20","32","32","1","10"
"150389",,"224-39440","-","0",,"ON",,"SFMTA","28","224392","M","-",,"SS","IPS","M5","Yellow",,,"224","24TH ST","3944",,"1361000",,"-122.4311283005","37.7515272022",,,,,"304","304-62","O-3",,,"24th St (Inner):  3700 - 4100","24th St/Castro/Church/Noe","POINT (-122.4311283 37.751527202)","2024-04-29T17:01:40.000","2024-12-03T14:47:03.000","Noe Valley","8","22","84","84","3","5"
"156981",,"568-10090","-","0",,"ON",,"SFMTA","14","568101","T","U9",,"SS","IPS","M5","Grey",,,"568","MISSION ST","1009",,"9100000",,"-122.4089270976","37.7806922019",,,,,"DPT MOS","DPT MOS","N-3",,,,,"POINT (-122.408927098 37.780692202)","2024-04-29T17:01:40.000","2024-12-03T14:47:03.000","South of Market","6","34","32","32","1","10"
"158544",,"651-01030","-","0",,"ON",,"SFMTA","1","651011","M","-",,"SS","IPS","M5","Yellow",,,"651","SANSOME ST","103",,"11543000",,"-122.40085059750001","37.7912970026",,,,,"205","205-1","I-2",,,"Sansome St: Unit-800 Battery S","Sansome: Unit - 800 Halleck","POINT (-122.400850597 37.791297003)","2024-04-29T17:01:40.000","2024-12-03T14:47:03.000","Financial District/South Beach","3","8","108","108","6","3"
"153028",,"470-08324","470-08320","4",,"ON",,"SFMTA","1","470082","M","-",,"MS","MacKay","Elite","Grey",,,"470","HOWARD ST","840",,"7039001",,"-122.40379819990001","37.782506202200004",,,,,"M-404","M404-3","N-3",,,"Howard St: 100 - 1500","Howard St: 800","POINT (-122.4037982 37.782506202)","2024-04-29T17:01:40.000","2024-12-03T14:47:03.000","South of Market","6","34","32","32","1","10"
"151650",,"568-37130","-","0",,"ON",,"SFMTA","29","568371","T","UY",,"SS","IPS","M5","Grey",,,"568","MISSION ST","3713",,"9144000",,"-122.4240491015","37.736934202600004",,,,,"315","315-2","O-3",,,"Diamond St: Mission St","Mission","POINT (-122.424049102 37.736934203)","2024-04-29T17:01:40.000","2024-12-03T14:47:03.000","Bernal Heights","9","2","61","61","9","2"
"152020",,"361-05250","-","0",,"ON",,"SFMTA","23","361051","M","-",,"SS","MacKay","mkBeacon","Green",,,"361","CLAYTON ST","525",,"4131000",,"-122.4486887005","37.770005001600005",,,,,"122","122-2","A-3",,,"Haight St: Stanyan St: Masonic","Haight: Stanyan - Masonic","POINT (-122.448688701 37.770005002)","2024-04-29T17:01:40.000","2024-12-03T14:47:03.000","Haight Ashbury","5","3","25","25","7","11"
"154778",,"418-06090","-","0",,"ON",,"SFMTA","2","418061","U","UC",,"SS","IPS","M5","Grey",,,"418","FOLSOM ST","609",,"5660000",,"-122.3969303981","37.785243201",,,,,,,"M-2",,,,,"POINT (-122.396930398 37.785243201)","2024-04-29T17:01:40.000","2024-12-03T14:47:03.000","Financial District/South Beach","6","8","32","32","1","10"
"154040",,"542-08230","-","0",,"ON",,"SFMTA","15","542081","M","-",,"SS","IPS","M5","Grey",,,"542","LARKIN ST","823",,"8131000",,"-122.4181127024","37.785842797600004",,,,,"414","414-1","E-2",,,"Larkin St: Unit - 1100","Larkin Unit-1100","POINT (-122.418112702 37.785842798)","2024-04-29T17:01:40.000","2024-12-03T14:47:03.000","Tenderloin","5","36","20","20","5","10"
"156877",,"568-14260","-","0",,"ON",,"SFMTA","14","568142","U","U5",,"SS","IPS","M5","Grey",,,"568","MISSION ST","1426",,"9108000",,"-122.4167707988","37.7746909995",,,,,,,"N-1",,,,,"POINT (-122.416770799 37.774691)","2024-04-29T17:01:40.000","2024-12-03T14:47:03.000","South of Market","6","34","32","32","1","10"
"152329",,"360-21210","-","0",,"ON",,"SFMTA","21","360211","M","-",,"SS","IPS","M5","Green",,,"360","CLEMENT ST","2121",,"4172000",,"-122.48252000080001","37.7820539986",,,,,"127","127-1","B-4",,,"Clement St: 1800 - 2400","Clement (Outer)","POINT (-122.482520001 37.782053999)","2024-04-29T17:01:40.000","2024-12-03T14:47:03.000","Outer Richmond","1","29","8","8","8","4"
"158199",,"614-16240","-","0",,"ON",,"SFMTA","5","614162","M","-",,"SS","IPS","M5","Green",,,"614","POST ST","1624",,"10644000",,"-122.4290136022","37.7857351013",,,,,"102","102-52","C-3",,,"Fillmore Flats: 1000 - 1500","Fillmore Flats","POINT (-122.429013602 37.785735101)","2024-04-29T17:01:40.000","2024-12-03T14:47:03.000","Japantown","5","15","101","101","4","11"
"154888",,"666-12390","-","0",,"ON",,"SFMTA","15","666121","M","-",,"SS","IPS","M5","Grey",,,"666","SUTTER ST","1239",,"12330000",,"-122.4210617018","37.7875742976",,,,,"114","114-1","D-1",,,"Bush: 1100 - 1500","Bush: 1100-1500","POINT (-122.421061702 37.787574298)","2024-04-29T17:01:40.000","2024-12-03T14:47:03.000","Nob Hill","3","21","50","50","4","3"
"160792",,"470-10370","-","0",,"ON",,"SFMTA","14","470101","M","-",,"SS","IPS","M5","Grey",,,"470","HOWARD ST","1037",,"7044000",,"-122.40796269820001","37.778989200400005",,,,,"DPT MOS","DPT MOS","N-3",,,,,"POINT (-122.407962698 37.7789892)","2024-04-29T17:01:40.000","2024-12-03T14:47:03.000","South of Market","6","34","32","32","1","10"
"155959",,"224-39070","-","0",,"ON",,"SFMTA","28","224391","T","UY",,"SS","IPS","M5","Grey",,,"224","24TH ST","3907",,"1361000",,"-122.4300241021","37.7514835995",,,,,"304","304-61","O-3",,,"24th St (Inner):  3700 - 4100","24th St/Castro/Noe","POINT (-122.430024102 37.7514836)","2024-04-29T17:01:40.000","2024-12-03T14:47:03.000","Noe Valley","8","22","84","84","3","5"
"156879",,"336-01260","-","0",,"ON",,"SFMTA","1","336012","M","-",,"SS","IPS","M5","Yellow",,,"336","BUSH ST","126",,"3420000",,"-122.40052079750001","37.7912571997",,,,,"209","209-2","I-2",,,"Bush St: 100 - 900 Sutter St","Bush: 400 - 900","POINT (-122.400520798 37.7912572)","2024-04-29T17:01:40.000","2024-12-03T14:47:03.000","Financial District/South Beach","3","8","108","108","6","3"
"153993",,"331-05220","-","0",,"ON",,"SFMTA","2","331052","M","-",,"SS","IPS","M5","Grey",,,"331","BRYANT ST","522",,"3282000",,"-122.3964229018","37.7809866973",,,,,"430","430-52","M-3",,,"Bryant St: 300-600 Stillman St","Bryant: 600","POINT (-122.396422902 37.780986697)","2024-04-29T17:01:40.000","2024-12-03T14:47:03.000","South of Market","6","34","32","32","1","10"
"153179",,"701-17120","-","0",,"ON",,"SFMTA","15","701172","U","UX",,"SS","IPS","M5","Grey",,,"701","VAN NESS AVE","1712",,"13159201",,"-122.4224271027","37.7916603022",,,,,,,"D-2",,,,,"POINT (-122.422427103 37.791660302)","2024-04-29T17:01:40.000","2024-12-03T14:47:03.000","Nob Hill","3","21","105","105","4","3"
"160142",,"700-14040","-","0",,"ON",,"SFMTA","29","700142","U","U8",,"-","-","-","-",,,"700","VALENCIA ST","1404",,"13074000",,"-122.4205964","37.7503135026",,,,,,,"R-5",,,,,"POINT (-122.4205964 37.750313503)","2024-04-29T17:01:40.000","2024-12-03T14:47:03.000","Mission","8","20","53","53","3","5"
"160786",,"203-06090","-","0",,"ON",,"SFMTA","2","203061","U","U9",,"SS","IPS","M5","Grey",,,"203","03RD ST","609",,"179000",,"-122.3940463026","37.7800069981",,,,,,,"M-3",,,,,"POINT (-122.394046303 37.780006998)","2024-04-29T17:01:40.000","2024-12-03T14:47:03.000","Financial District/South Beach","6","8","31","31","1","10"
"159999",,"363-09240","-","0",,"ON",,"SFMTA","12","363092","M","-",,"SS","IPS","M5","Grey",,,"363","COLUMBUS AVE","924",,"4301000",,"-122.4143898019","37.803318099",,,,,"202","202-2","F-1",,,"Columbus Ave: Unit - 1100","Columbus","POINT (-122.414389802 37.803318099)","2024-04-29T17:01:40.000","2024-12-03T14:47:03.000","North Beach","3","23","106","106","6","3"
"160343",,"502-06200","-","0",,"ON",,"SFMTA","13","502062","U","UB",,"SS","IPS","M5","Grey",,,"502","JONES ST","620",,"7571000",,"-122.4131934975","37.787271398",,,,,,,"J-2",,,,,"POINT (-122.413193498 37.787271398)","2024-04-29T17:01:40.000","2024-12-03T14:47:03.000","Tenderloin","3","36","50","50","6","3"
"150822",,"472-00640","472-00008","64",,"ON",,"SFMTA","3","472006","M","-",,"MS","MacKay","Tango","Black",,,"472","HYDE ST","64",,"7114000",,"-122.4153092017","37.7810787027",,,,,"M-413","M413-1","J-4",,,"Hyde St: Unit, 300, 900","Hyde St: Unit, 300, 900","POINT (-122.415309202 37.781078703)","2024-04-29T17:01:40.000","2024-12-03T14:47:03.000","Tenderloin","5","36","21","21","5","10"
"160079",,"324-04250","-","0",,"ON",,"SFMTA","1","324041","M","-",,"SS","IPS","M5","Yellow",,,"324","BATTERY ST","425",,"2759000",,"-122.40054160140001","37.7956426003",,,,,"205","205-1","I-1",,,"Sansome St: Unit-800 Battery S","Sansome: Unit - 800 Halleck","POINT (-122.400541601 37.7956426)","2024-04-29T17:01:40.000","2024-12-03T14:47:03.000","Chinatown","3","6","108","108","6","3"
"158776",,"521-00460","-","0",,"ON",,"SFMTA","24","521002","M","-",,"SS","MacKay","mkBeacon","Grey",,,"521","KIRKHAM ST","46",,"7842000",,"-122.46147950150001","37.760580702599995",,,,,"123","123-3","A-3",,,"Parnassas St: 300 - 700","Kirkham","POINT (-122.461479501 37.760580703)","2024-04-29T17:01:40.000","2024-12-03T14:47:03.000","Inner Sunset","7","14","109","109","7","11"
"155706",,"666-00050","-","0",,"ON",,"SFMTA","1","666001","U","U5",,"-","-","-","-",,,"666","SUTTER ST","5",,"12316000",,"-122.4007827991","37.7901645013",,,,,,,"I-3",,,,,"POINT (-122.400782799 37.790164501)","2024-04-29T17:01:40.000","2024-12-03T14:47:03.000","Financial District/South Beach","3","8","108","108","6","3"
"157807",,"561-02041","561-02040","1",,"ON",,"SFMTA","1","561022","U","U1",,"MS","MacKay","Elite","Black",,,"561","MAIN ST","204",,"8629000",,"-122.3932908975","37.7904274975",,,,,,,"M-1",,,,,"POINT (-122.393290897 37.790427497)","2024-04-29T17:01:40.000","2024-12-03T14:47:03.000","Financial District/South Beach","6","8","108","108","1","10"
"152752",,"602-09040","-","0",,"ON",,"SFMTA","35","602092","M","-",,"SS","IPS","M5","Grey",,,"602","PARIS ST","904",,"10259000",,"-122.4396704992","37.7154483002",,,,,"316","316-1","O-2",,,"Mission St: 4300 - 5300","Mission - Geneva","POINT (-122.439670499 37.7154483)","2024-04-29T17:01:40.000","2024-12-03T14:47:03.000","Excelsior","11","7","58","58","9","1"
